Stimulus,TMS,Correct_Key,TMStarget,Task,TrialN,Order,Phoneme1,Phoneme2,P1_TSidx,P2_TSidx,TMS_TSidx,Place,Manner,Voicing,Category
Po_angry1,1,2,lip,phonemes,79,Cv,p,o,5967941,5968020,5967841,bilabial,stop,no,bilabial
Bu_angry2,0,1,control_lip,phonemes,80,Cv,b,u,5975978,5976047,5975878,bilabial,stop,yes,bilabial
iP_happy1,0,2,control_lip,phonemes,81,vC,i,p,5983971,5984280,5983871,alveolar,stop,no,alveolar
uT_angry1,1,4,lip,phonemes,82,vC,u,t,5991950,5992269,5991850,alveolar,stop,no,alveolar
oT_happy1,1,4,lip,phonemes,83,vC,o,t,5999942,6000269,5999842,alveolar,stop,no,alveolar
Pi_angry2,1,2,lip,phonemes,84,Cv,p,i,6007935,6008051,6007835,bilabial,stop,no,bilabial
oB_happy2,1,1,lip,phonemes,85,vC,o,b,6015960,6016290,6015860,alveolar,stop,no,alveolar
aT_angry2,1,4,lip,phonemes,86,vC,a,t,6023952,6024267,6023852,alveolar,stop,no,alveolar
Ba_happy2,0,1,control_lip,phonemes,87,Cv,b,a,6031928,6032043,6031828,bilabial,stop,yes,bilabial
Da_angry2,1,3,lip,phonemes,88,Cv,d,a,6039938,6039994,6039838,alveolar,stop,yes,alveolar
eD_happy1,0,3,control_lip,phonemes,89,vC,e,d,6047946,6048215,6047846,alveolar,stop,no,alveolar
eT_angry1,1,4,lip,phonemes,90,vC,e,t,6055955,6056225,6055855,alveolar,stop,no,alveolar
Pa_angry2,1,2,lip,phonemes,91,Cv,p,a,6063947,6064036,6063847,bilabial,stop,no,bilabial
aP_angry2,1,2,lip,phonemes,92,vC,a,p,6071939,6072281,6071839,alveolar,stop,no,alveolar
aD_happy2,1,3,lip,phonemes,93,vC,a,d,6079965,6080230,6079865,alveolar,stop,no,alveolar
uB_happy2,0,1,control_lip,phonemes,94,vC,u,b,6087963,6088300,6087863,alveolar,stop,no,alveolar
Du_happy2,1,3,lip,phonemes,95,Cv,d,u,6095949,6096029,6095849,alveolar,stop,yes,alveolar
iP_happy2,0,2,control_lip,phonemes,96,vC,i,p,6103945,6104262,6103845,alveolar,stop,no,alveolar
oT_angry2,1,4,lip,phonemes,97,vC,o,t,6111968,6112277,6111868,alveolar,stop,no,alveolar
eD_happy2,1,3,lip,phonemes,98,vC,e,d,6119959,6120242,6119859,alveolar,stop,no,alveolar
To_angry2,1,4,lip,phonemes,99,Cv,t,o,6127951,6128049,6127851,alveolar,stop,no,alveolar
Du_happy1,1,3,lip,phonemes,100,Cv,d,u,6135944,6136028,6135844,alveolar,stop,yes,alveolar
Pi_angry1,1,2,lip,phonemes,101,Cv,p,i,6143968,6144133,6143868,bilabial,stop,no,bilabial
To_happy2,1,4,lip,phonemes,102,Cv,t,o,6151961,6152048,6151861,alveolar,stop,no,alveolar
Du_angry2,1,3,lip,phonemes,103,Cv,d,u,6159953,6160039,6159853,alveolar,stop,yes,alveolar
iB_happy1,1,1,lip,phonemes,104,vC,i,b,6167947,6168283,6167847,alveolar,stop,no,alveolar
Be_angry2,1,1,lip,phonemes,105,Cv,b,e,6175939,6175993,6175839,bilabial,stop,yes,bilabial
Pe_happy2,1,2,lip,phonemes,106,Cv,p,e,6183964,6184107,6183864,bilabial,stop,no,bilabial
Do_angry2,0,3,control_lip,phonemes,107,Cv,d,o,6191984,6192037,6191884,alveolar,stop,yes,alveolar
eB_angry2,1,1,lip,phonemes,108,vC,e,b,6199948,6200218,6199848,alveolar,stop,no,alveolar
Tu_happy1,1,4,lip,phonemes,109,Cv,t,u,6207940,6208036,6207840,alveolar,stop,no,alveolar
iT_happy1,1,4,lip,phonemes,110,vC,i,t,6215966,6216249,6215866,alveolar,stop,no,alveolar
eP_angry1,0,2,control_lip,phonemes,111,vC,e,p,6223940,6224229,6223840,alveolar,stop,no,alveolar
oB_angry2,1,1,lip,phonemes,112,vC,o,b,6231950,6232282,6231850,alveolar,stop,no,alveolar
Te_angry2,1,4,lip,phonemes,113,Cv,t,e,6239943,6240055,6239843,alveolar,stop,no,alveolar
uD_happy1,1,3,lip,phonemes,114,vC,u,d,6247968,6248316,6247868,alveolar,stop,no,alveolar
Bo_happy1,1,1,lip,phonemes,115,Cv,b,o,6255959,6256013,6255859,bilabial,stop,yes,bilabial
eP_happy1,1,2,lip,phonemes,116,vC,e,p,6263952,6264237,6263852,alveolar,stop,no,alveolar
Pa_happy2,1,2,lip,phonemes,117,Cv,p,a,6271944,6272104,6271844,bilabial,stop,no,bilabial
aB_happy2,0,1,control_lip,phonemes,118,vC,a,b,6279984,6280319,6279884,alveolar,stop,no,alveolar
aT_happy2,0,4,control_lip,phonemes,119,vC,a,t,6287967,6288208,6287867,alveolar,stop,no,alveolar
Tu_angry1,1,4,lip,phonemes,120,Cv,t,u,6295954,6296066,6295854,alveolar,stop,no,alveolar
aB_happy2,1,1,lip,phonemes,1,vC,a,b,6447241,6447576,6447141,alveolar,stop,no,alveolar
aT_happy2,1,4,lip,phonemes,2,vC,a,t,6455233,6455474,6455133,alveolar,stop,no,alveolar
uP_happy2,0,2,control_lip,phonemes,3,vC,u,p,6463222,6463552,6463122,alveolar,stop,no,alveolar
Do_angry2,1,3,lip,phonemes,4,Cv,d,o,6471217,6471270,6471117,alveolar,stop,yes,alveolar
eP_angry1,1,2,lip,phonemes,5,vC,e,p,6479211,6479500,6479111,alveolar,stop,no,alveolar
uT_happy1,0,4,control_lip,phonemes,6,vC,u,t,6487228,6487545,6487128,alveolar,stop,no,alveolar
Te_happy2,1,4,lip,phonemes,7,Cv,t,e,6495228,6495342,6495128,alveolar,stop,no,alveolar
aP_angry1,0,2,control_lip,phonemes,8,vC,a,p,6503226,6503560,6503126,alveolar,stop,no,alveolar
Ta_angry2,1,4,lip,phonemes,9,Cv,t,a,6511214,6511299,6511114,alveolar,stop,no,alveolar
Pu_happy2,0,2,control_lip,phonemes,10,Cv,p,u,6519245,6519327,6519145,bilabial,stop,no,bilabial
Tu_happy1,0,4,control_lip,phonemes,11,Cv,t,u,6527227,6527323,6527127,alveolar,stop,no,alveolar
iD_happy2,1,3,lip,phonemes,12,vC,i,d,6535222,6535561,6535122,alveolar,stop,no,alveolar
eB_happy2,1,1,lip,phonemes,13,vC,e,b,6543214,6543456,6543114,alveolar,stop,no,alveolar
Ba_happy2,1,1,lip,phonemes,14,Cv,b,a,6551207,6551322,6551107,bilabial,stop,yes,bilabial
eD_angry2,1,3,lip,phonemes,15,vC,e,d,6559231,6559540,6559131,alveolar,stop,no,alveolar
Pa_happy1,0,2,control_lip,phonemes,17,Cv,p,a,6569872,6570010,6569772,bilabial,stop,no,bilabial
Do_happy2,1,3,lip,phonemes,18,Cv,d,o,6583208,6583260,6583108,alveolar,stop,yes,alveolar
Bu_happy2,1,1,lip,phonemes,19,Cv,b,u,6591234,6591302,6591134,bilabial,stop,yes,bilabial
aB_angry1,1,1,lip,phonemes,20,vC,a,b,6599226,6599567,6599126,alveolar,stop,no,alveolar
aT_happy1,1,4,lip,phonemes,21,vC,a,t,6607218,6607500,6607118,alveolar,stop,no,alveolar
Po_angry1,0,2,control_lip,phonemes,22,Cv,p,o,6615215,6615294,6615115,bilabial,stop,no,bilabial
uD_angry1,1,3,lip,phonemes,23,vC,u,d,6623283,6623673,6623183,alveolar,stop,no,alveolar
Di_happy1,1,3,lip,phonemes,24,Cv,d,i,6631228,6631311,6631128,alveolar,stop,yes,alveolar
iB_angry1,1,1,lip,phonemes,25,vC,i,b,6639221,6639557,6639121,alveolar,stop,no,alveolar
Ta_happy1,1,4,lip,phonemes,26,Cv,t,a,6647212,6647349,6647112,alveolar,stop,no,alveolar
Ba_happy1,1,1,lip,phonemes,27,Cv,b,a,6655238,6655320,6655138,bilabial,stop,yes,bilabial
eT_angry1,0,4,control_lip,phonemes,28,vC,e,t,6663230,6663500,6663130,alveolar,stop,no,alveolar
Do_happy1,1,3,lip,phonemes,29,Cv,d,o,6671223,6671275,6671123,alveolar,stop,yes,alveolar
oD_happy2,1,3,lip,phonemes,30,vC,o,d,6679216,6679554,6679116,alveolar,stop,no,alveolar
Ba_angry2,1,1,lip,phonemes,31,Cv,b,a,6687241,6687294,6687141,bilabial,stop,yes,bilabial
To_angry2,0,4,control_lip,phonemes,32,Cv,t,o,6695239,6695337,6695139,alveolar,stop,no,alveolar
eD_happy1,1,3,lip,phonemes,33,vC,e,d,6703225,6703494,6703125,alveolar,stop,no,alveolar
iP_happy2,1,2,lip,phonemes,34,vC,i,p,6711218,6711535,6711118,alveolar,stop,no,alveolar
Di_angry2,0,3,control_lip,phonemes,35,Cv,d,i,6719224,6719313,6719124,alveolar,stop,yes,alveolar
Bu_angry2,1,1,lip,phonemes,36,Cv,b,u,6727235,6727304,6727135,bilabial,stop,yes,bilabial
Pu_angry1,1,2,lip,phonemes,37,Cv,p,u,6735227,6735310,6735127,bilabial,stop,no,bilabial
Bu_happy1,1,1,lip,phonemes,38,Cv,b,u,6743221,6743288,6743121,bilabial,stop,yes,bilabial
De_angry1,1,3,lip,phonemes,39,Cv,d,e,6751211,6751257,6751111,alveolar,stop,yes,alveolar
oB_happy2,0,1,control_lip,phonemes,40,vC,o,b,6759238,6759568,6759138,alveolar,stop,no,alveolar
oD_angry2,1,3,lip,phonemes,41,vC,o,d,6767231,6767642,6767131,alveolar,stop,no,alveolar
Pi_angry2,0,2,control_lip,phonemes,42,Cv,p,i,6775253,6775369,6775153,bilabial,stop,no,bilabial
Bo_angry1,1,1,lip,phonemes,43,Cv,b,o,6783214,6783268,6783114,bilabial,stop,yes,bilabial
oT_happy1,0,4,control_lip,phonemes,44,vC,o,t,6791218,6791545,6791118,alveolar,stop,no,alveolar
uB_happy2,1,1,lip,phonemes,45,vC,u,b,6799232,6799569,6799132,alveolar,stop,no,alveolar
oT_angry1,1,4,lip,phonemes,46,vC,o,t,6807224,6807555,6807124,alveolar,stop,no,alveolar
Pe_happy2,0,2,control_lip,phonemes,47,Cv,p,e,6815181,6815324,6815081,bilabial,stop,no,bilabial
Di_happy2,1,3,lip,phonemes,48,Cv,d,i,6823241,6823323,6823141,alveolar,stop,yes,alveolar
oP_happy2,1,2,lip,phonemes,49,vC,o,p,6831235,6831558,6831135,alveolar,stop,no,alveolar
eB_angry2,0,1,control_lip,phonemes,50,vC,e,b,6839236,6839506,6839136,alveolar,stop,no,alveolar
aT_angry1,1,4,lip,phonemes,51,vC,a,t,6847219,6847527,6847119,alveolar,stop,no,alveolar
Pa_happy2,0,2,control_lip,phonemes,52,Cv,p,a,6855212,6855372,6855112,bilabial,stop,no,bilabial
Tu_angry1,0,4,control_lip,phonemes,53,Cv,t,u,6863219,6863331,6863119,alveolar,stop,no,alveolar
Bi_angry2,1,1,lip,phonemes,54,Cv,b,i,6871228,6871283,6871128,bilabial,stop,yes,bilabial
oB_angry1,1,1,lip,phonemes,55,vC,o,b,6879221,6879561,6879121,alveolar,stop,no,alveolar
Pi_happy1,1,2,lip,phonemes,56,Cv,p,i,6887213,6887272,6887113,bilabial,stop,no,bilabial
aT_angry2,1,4,lip,phonemes,57,vC,a,t,6895240,6895555,6895140,alveolar,stop,no,alveolar
Ba_angry1,1,1,lip,phonemes,58,Cv,b,a,6903231,6903284,6903131,bilabial,stop,yes,bilabial
Pu_happy1,1,2,lip,phonemes,59,Cv,p,u,6911223,6911302,6911123,bilabial,stop,no,bilabial
Tu_angry2,1,4,lip,phonemes,60,Cv,t,u,6919214,6919327,6919114,alveolar,stop,no,alveolar
Ti_angry1,1,4,lip,phonemes,61,Cv,t,i,6959243,6959417,6959143,alveolar,stop,no,alveolar
uD_happy1,0,3,control_lip,phonemes,62,vC,u,d,6967237,6967585,6967137,alveolar,stop,no,alveolar
Ta_angry1,1,4,lip,phonemes,63,Cv,t,a,6975229,6975337,6975129,alveolar,stop,no,alveolar
Te_happy1,1,4,lip,phonemes,64,Cv,t,e,6983220,6983333,6983120,alveolar,stop,no,alveolar
Pi_happy2,1,2,lip,phonemes,65,Cv,p,i,6991213,6991313,6991113,bilabial,stop,no,bilabial
oB_angry2,0,1,control_lip,phonemes,66,vC,o,b,6999232,6999564,6999132,alveolar,stop,no,alveolar
Da_angry2,0,3,control_lip,phonemes,67,Cv,d,a,7007219,7007275,7007119,alveolar,stop,yes,alveolar
Be_happy2,1,1,lip,phonemes,68,Cv,b,e,7015221,7015366,7015121,bilabial,stop,yes,bilabial
iT_angry2,1,4,lip,phonemes,69,vC,i,t,7023215,7023459,7023115,alveolar,stop,no,alveolar
iP_angry1,0,2,control_lip,phonemes,70,vC,i,p,7031263,7031590,7031163,alveolar,stop,no,alveolar
iT_happy1,0,4,control_lip,phonemes,71,vC,i,t,7039228,7039511,7039128,alveolar,stop,no,alveolar
aD_happy2,0,3,control_lip,phonemes,72,vC,a,d,7047234,7047499,7047134,alveolar,stop,no,alveolar
To_happy2,0,4,control_lip,phonemes,73,Cv,t,o,7055225,7055312,7055125,alveolar,stop,no,alveolar
Pe_angry2,1,2,lip,phonemes,74,Cv,p,e,7063278,7063424,7063178,bilabial,stop,no,bilabial
eT_happy2,1,4,lip,phonemes,75,vC,e,t,7071235,7071498,7071135,alveolar,stop,no,alveolar
Ti_angry2,1,4,lip,phonemes,76,Cv,t,i,7079226,7079400,7079126,alveolar,stop,no,alveolar
Ta_happy2,1,4,lip,phonemes,77,Cv,t,a,7087219,7087289,7087119,alveolar,stop,no,alveolar
uP_angry2,0,2,control_lip,phonemes,78,vC,u,p,7095231,7095615,7095131,alveolar,stop,no,alveolar
Tu_happy2,1,4,lip,phonemes,79,Cv,t,u,7103235,7103334,7103135,alveolar,stop,no,alveolar
uT_happy2,1,4,lip,phonemes,80,vC,u,t,7111229,7111557,7111129,alveolar,stop,no,alveolar
De_angry2,1,3,lip,phonemes,81,Cv,d,e,7119221,7119268,7119121,alveolar,stop,yes,alveolar
Po_happy2,1,2,lip,phonemes,82,Cv,p,o,7127215,7127295,7127115,bilabial,stop,no,bilabial
eP_angry2,1,2,lip,phonemes,83,vC,e,p,7135238,7135546,7135138,alveolar,stop,no,alveolar
eD_happy2,0,3,control_lip,phonemes,84,vC,e,d,7143211,7143494,7143111,alveolar,stop,no,alveolar
uT_angry2,1,4,lip,phonemes,85,vC,u,t,7151223,7151503,7151123,alveolar,stop,no,alveolar
iB_happy1,0,1,control_lip,phonemes,86,vC,i,b,7159210,7159546,7159110,alveolar,stop,no,alveolar
eP_happy1,0,2,control_lip,phonemes,87,vC,e,p,7167225,7167510,7167125,alveolar,stop,no,alveolar
Be_angry2,0,1,control_lip,phonemes,88,Cv,b,e,7175229,7175283,7175129,bilabial,stop,yes,bilabial
iD_happy1,1,3,lip,phonemes,89,vC,i,d,7183226,7183547,7183126,alveolar,stop,no,alveolar
uB_happy1,1,1,lip,phonemes,90,vC,u,b,7191218,7191547,7191118,alveolar,stop,no,alveolar
Du_happy1,0,3,control_lip,phonemes,91,Cv,d,u,7199257,7199341,7199157,alveolar,stop,yes,alveolar
Po_angry2,1,2,lip,phonemes,92,Cv,p,o,7207236,7207321,7207136,bilabial,stop,no,bilabial
Ti_happy1,0,4,control_lip,phonemes,93,Cv,t,i,7215223,7215318,7215123,alveolar,stop,no,alveolar
Bu_angry1,0,1,control_lip,phonemes,94,Cv,b,u,7223200,7223269,7223100,bilabial,stop,yes,bilabial
De_happy1,1,3,lip,phonemes,95,Cv,d,e,7231246,7231296,7231146,alveolar,stop,yes,alveolar
Pe_angry1,1,2,lip,phonemes,96,Cv,p,e,7239238,7239387,7239138,bilabial,stop,no,bilabial
Du_angry1,1,3,lip,phonemes,97,Cv,d,u,7247231,7247316,7247131,alveolar,stop,yes,alveolar
iP_happy1,1,2,lip,phonemes,98,vC,i,p,7255223,7255532,7255123,alveolar,stop,no,alveolar
aD_angry2,0,3,control_lip,phonemes,99,vC,a,d,7263207,7263530,7263107,alveolar,stop,no,alveolar
Bo_happy1,0,1,control_lip,phonemes,100,Cv,b,o,7271234,7271288,7271134,bilabial,stop,yes,bilabial
oP_happy1,1,2,lip,phonemes,101,vC,o,p,7279233,7279568,7279133,alveolar,stop,no,alveolar
Te_angry2,0,4,control_lip,phonemes,102,Cv,t,e,7287230,7287342,7287130,alveolar,stop,no,alveolar
Bi_angry1,1,1,lip,phonemes,103,Cv,b,i,7295218,7295280,7295118,bilabial,stop,yes,bilabial
aP_happy2,0,2,control_lip,phonemes,104,vC,a,p,7303248,7303528,7303148,alveolar,stop,no,alveolar
uB_angry2,1,1,lip,phonemes,105,vC,u,b,7311236,7311575,7311136,alveolar,stop,no,alveolar
iB_angry2,1,1,lip,phonemes,106,vC,i,b,7319227,7319557,7319127,alveolar,stop,no,alveolar
oP_angry2,1,2,lip,phonemes,107,vC,o,p,7327218,NaN,7327118,alveolar,stop,no,alveolar
uP_angry1,1,2,lip,phonemes,108,vC,u,p,7335246,7335588,7335146,alveolar,stop,no,alveolar
eD_angry1,1,3,lip,phonemes,109,vC,e,d,7343236,7343511,7343136,alveolar,stop,no,alveolar
aB_angry2,1,1,lip,phonemes,110,vC,a,b,7351228,7351568,7351128,alveolar,stop,no,alveolar
Po_happy1,1,2,lip,phonemes,111,Cv,p,o,7359220,7359315,7359120,bilabial,stop,no,bilabial
oD_happy1,1,3,lip,phonemes,112,vC,o,d,7367246,7367562,7367146,alveolar,stop,no,alveolar
Di_angry1,0,3,control_lip,phonemes,113,Cv,d,i,7375240,7375326,7375140,alveolar,stop,yes,alveolar
Te_angry1,0,4,control_lip,phonemes,114,Cv,t,e,7383227,7383340,7383127,alveolar,stop,no,alveolar
uP_happy1,1,2,lip,phonemes,115,vC,u,p,7391224,7391505,7391124,alveolar,stop,no,alveolar
To_angry1,1,4,lip,phonemes,116,Cv,t,o,7399215,7399300,7399115,alveolar,stop,no,alveolar
oB_happy1,0,1,control_lip,phonemes,117,vC,o,b,7407234,7407566,7407134,alveolar,stop,no,alveolar
iT_angry1,1,4,lip,phonemes,118,vC,i,t,7415233,7415504,7415133,alveolar,stop,no,alveolar
eT_happy1,1,4,lip,phonemes,119,vC,e,t,7423228,7423489,7423128,alveolar,stop,no,alveolar
uD_angry2,0,3,control_lip,phonemes,120,vC,u,d,7431222,7431587,7431122,alveolar,stop,no,alveolar
